2025-03-02 16:08:37,238 - INFO - Starting FastAPI server...
2025-03-02 18:05:13,916 - INFO - Fetched 10 system_logs with query: {'agent_id': 'cbfe23ee-1591-46db-ad4a-773a5a9d1eb7'}
2025-03-02 18:05:14,454 - INFO - Fetched 10 registry_changes with query: {'agent_id': 'cbfe23ee-1591-46db-ad4a-773a5a9d1eb7'}
2025-03-02 18:05:14,826 - INFO - Fetched 10 dns_queries with query: {'agent_id': 'cbfe23ee-1591-46db-ad4a-773a5a9d1eb7'}
2025-03-02 18:05:33,147 - INFO - Fetched 1 devices with query: {}
2025-03-02 18:05:36,579 - INFO - Fetched 1 devices with query: {'agent_id': 'cbfe23ee-1591-46db-ad4a-773a5a9d1eb7'}
2025-03-02 18:05:48,981 - INFO - Fetched 10 network with query: {'agent_id': 'cbfe23ee-1591-46db-ad4a-773a5a9d1eb7'}
2025-03-02 18:05:51,214 - INFO - Fetched 10 security_logs with query: {'agent_id': 'cbfe23ee-1591-46db-ad4a-773a5a9d1eb7'}
2025-03-02 18:05:51,313 - INFO - Fetched 10 processes with query: {'agent_id': 'cbfe23ee-1591-46db-ad4a-773a5a9d1eb7'}
2025-03-02 18:05:53,454 - INFO - Fetched 10 dns_queries with query: {'agent_id': 'cbfe23ee-1591-46db-ad4a-773a5a9d1eb7'}
2025-03-02 18:05:53,637 - INFO - Fetched 10 alerts with query: {'agent_id': 'cbfe23ee-1591-46db-ad4a-773a5a9d1eb7'}
2025-03-02 18:05:55,261 - INFO - Fetched 10 system_metrics with query: {'agent_id': 'cbfe23ee-1591-46db-ad4a-773a5a9d1eb7'}
2025-03-02 18:05:55,919 - INFO - Fetched 10 registry_changes with query: {'agent_id': 'cbfe23ee-1591-46db-ad4a-773a5a9d1eb7'}
2025-03-02 18:05:58,369 - INFO - Fetched 10 system_logs with query: {'agent_id': 'cbfe23ee-1591-46db-ad4a-773a5a9d1eb7'}
2025-03-02 18:06:03,733 - INFO - Fetched 50 alerts with query: {}
2025-03-02 18:06:27,783 - INFO - Fetched 1 alerts with query: {}
2025-03-02 18:06:28,866 - INFO - Fetched 1 processes with query: {}
2025-03-02 18:06:30,023 - INFO - Fetched 1 registry_changes with query: {}
2025-03-02 18:06:41,080 - INFO - Fetched 10 dns_queries with query: {}
2025-03-02 18:06:43,505 - INFO - Fetched 1 dns_queries with query: {}
2025-03-02 18:06:43,736 - INFO - Fetched 1 system_logs with query: {}
2025-03-02 18:06:46,563 - INFO - Fetched 1 devices with query: {}
2025-03-02 18:06:46,726 - INFO - Fetched 10 registry_changes with query: {}
2025-03-02 18:06:46,973 - INFO - Fetched 10 alerts with query: {}
2025-03-02 18:06:51,393 - INFO - Fetched 1 network with query: {}
2025-03-02 18:06:52,327 - INFO - Fetched 10 system_logs with query: {}
2025-03-02 18:06:52,790 - INFO - Fetched 10 security_logs with query: {}
2025-03-02 18:07:01,193 - INFO - Fetched 10 processes with query: {}
2025-03-02 18:07:02,581 - INFO - Fetched 10 system_metrics with query: {}
2025-03-02 18:07:04,102 - INFO - Fetched 10 network with query: {}
2025-03-02 18:07:08,653 - INFO - Fetched 1 system_metrics with query: {}
2025-03-02 18:07:08,693 - INFO - Fetched 1 security_logs with query: {}
2025-03-02 21:18:23,813 - INFO - Fetched 10 alerts with query: {}
2025-03-02 21:18:23,919 - INFO - Fetched 1 alerts with query: {}
2025-03-02 21:18:24,193 - INFO - Fetched 1 system_metrics with query: {}
2025-03-02 21:18:24,394 - INFO - Fetched 10 system_logs with query: {}
2025-03-02 21:18:24,559 - INFO - Fetched 1 registry_changes with query: {}
2025-03-02 21:18:24,601 - INFO - Fetched 1 system_logs with query: {}
2025-03-02 21:18:24,740 - INFO - Fetched 1 security_logs with query: {}
2025-03-02 21:18:24,864 - INFO - Fetched 1 processes with query: {}
2025-03-02 21:18:25,098 - INFO - Fetched 10 security_logs with query: {}
2025-03-02 21:18:25,106 - INFO - Fetched 1 devices with query: {}
2025-03-02 21:18:25,202 - INFO - Fetched 1 network with query: {}
2025-03-02 21:18:25,217 - INFO - Fetched 1 dns_queries with query: {}
2025-03-02 21:18:25,468 - INFO - Fetched 10 system_metrics with query: {}
2025-03-02 21:18:25,522 - INFO - Fetched 10 processes with query: {}
2025-03-02 21:18:25,545 - INFO - Fetched 10 registry_changes with query: {}
2025-03-02 21:18:26,753 - INFO - Fetched 10 dns_queries with query: {}
2025-03-02 21:18:27,125 - INFO - Fetched 10 network with query: {}
2025-03-02 21:21:38,542 - INFO - Fetched 10 alerts with query: {}
2025-03-02 21:21:38,752 - INFO - Fetched 1 system_metrics with query: {}
2025-03-02 21:21:38,824 - INFO - Fetched 1 security_logs with query: {}
2025-03-02 21:21:39,787 - INFO - Fetched 1 network with query: {}
2025-03-02 21:21:39,818 - INFO - Fetched 10 dns_queries with query: {}
2025-03-02 21:21:39,832 - INFO - Fetched 10 security_logs with query: {}
2025-03-02 21:21:40,034 - INFO - Fetched 1 system_logs with query: {}
2025-03-02 21:21:40,106 - INFO - Fetched 1 alerts with query: {}
2025-03-02 21:21:40,180 - INFO - Fetched 1 dns_queries with query: {}
2025-03-02 21:21:40,530 - INFO - Fetched 1 devices with query: {}
2025-03-02 21:21:40,542 - INFO - Fetched 1 processes with query: {}
2025-03-02 21:21:40,818 - INFO - Fetched 10 system_logs with query: {}
2025-03-02 21:21:40,957 - INFO - Fetched 10 registry_changes with query: {}
2025-03-02 21:21:41,024 - INFO - Fetched 10 system_metrics with query: {}
2025-03-02 21:21:41,229 - INFO - Fetched 10 processes with query: {}
2025-03-02 21:21:41,357 - INFO - Fetched 1 registry_changes with query: {}
2025-03-02 21:21:41,895 - INFO - Fetched 10 network with query: {}
2025-03-02 21:24:02,977 - INFO - Fetched 1 dns_queries with query: {}
2025-03-02 21:24:03,012 - INFO - Fetched 1 processes with query: {}
2025-03-02 21:24:03,019 - INFO - Fetched 1 network with query: {}
2025-03-02 21:24:03,105 - INFO - Fetched 1 registry_changes with query: {}
2025-03-02 21:24:03,285 - INFO - Fetched 1 system_logs with query: {}
2025-03-02 21:24:03,300 - INFO - Fetched 1 alerts with query: {}
2025-03-02 21:24:03,343 - INFO - Fetched 10 alerts with query: {}
2025-03-02 21:24:03,450 - INFO - Fetched 10 registry_changes with query: {}
2025-03-02 21:24:03,462 - INFO - Fetched 1 devices with query: {}
2025-03-02 21:24:03,534 - INFO - Fetched 10 processes with query: {}
2025-03-02 21:24:03,548 - INFO - Fetched 1 security_logs with query: {}
2025-03-02 21:24:03,550 - INFO - Fetched 1 system_metrics with query: {}
2025-03-02 21:24:03,653 - INFO - Fetched 10 dns_queries with query: {}
2025-03-02 21:24:03,937 - INFO - Fetched 10 network with query: {}
2025-03-02 21:24:03,959 - INFO - Fetched 10 security_logs with query: {}
2025-03-02 21:24:04,571 - INFO - Fetched 10 system_logs with query: {}
2025-03-02 21:24:04,679 - INFO - Fetched 10 system_metrics with query: {}
2025-03-02 21:24:25,392 - INFO - Fetched 1 devices with query: {}
2025-03-02 21:24:28,311 - INFO - Fetched 10 alerts with query: {}
2025-03-02 21:24:28,618 - INFO - Fetched 10 system_metrics with query: {}
2025-03-02 21:24:28,960 - INFO - Fetched 10 processes with query: {}
2025-03-02 21:24:29,092 - INFO - Fetched 10 registry_changes with query: {}
2025-03-02 21:24:29,113 - INFO - Fetched 10 network with query: {}
2025-03-02 21:24:29,128 - INFO - Fetched 10 system_logs with query: {}
2025-03-02 21:24:29,144 - INFO - Fetched 10 dns_queries with query: {}
2025-03-02 21:24:29,462 - INFO - Fetched 10 security_logs with query: {}
2025-03-02 21:25:17,634 - INFO - Fetched 10 alerts with query: {}
2025-03-02 21:25:17,806 - INFO - Fetched 1 processes with query: {}
2025-03-02 21:25:17,847 - INFO - Fetched 1 dns_queries with query: {}
2025-03-02 21:25:18,135 - INFO - Fetched 1 system_metrics with query: {}
2025-03-02 21:25:18,234 - INFO - Fetched 10 dns_queries with query: {}
2025-03-02 21:25:18,658 - INFO - Fetched 10 processes with query: {}
2025-03-02 21:25:18,830 - INFO - Fetched 10 system_logs with query: {}
2025-03-02 21:25:18,997 - INFO - Fetched 1 network with query: {}
2025-03-02 21:25:19,395 - INFO - Fetched 10 network with query: {}
2025-03-02 21:25:38,558 - INFO - Fetched 1 security_logs with query: {}
2025-03-02 21:25:38,569 - INFO - Fetched 1 registry_changes with query: {}
2025-03-02 21:25:39,646 - INFO - Fetched 10 system_metrics with query: {}
2025-03-02 21:25:39,942 - INFO - Fetched 10 registry_changes with query: {}
2025-03-02 21:25:41,732 - INFO - Fetched 10 security_logs with query: {}
2025-03-02 21:25:43,448 - INFO - Fetched 1 system_logs with query: {}
2025-03-02 22:03:27,091 - INFO - Starting FastAPI server...
2025-03-02 22:03:34,504 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:23:57,755 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:24:08,309 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:24:18,771 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:24:28,760 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:24:38,977 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:24:49,356 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:24:59,367 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:25:10,595 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:25:20,601 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:25:30,614 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:25:40,614 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:25:50,628 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:26:00,636 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:26:11,324 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:26:21,340 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:26:31,341 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:26:41,347 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:26:51,346 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:27:01,349 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:27:11,366 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:27:21,910 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:27:31,919 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:27:41,931 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:27:51,943 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:28:01,949 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:28:11,948 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:28:21,968 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:28:31,963 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:28:41,965 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:28:51,978 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:29:01,991 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:29:11,991 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:29:22,006 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:29:32,014 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:29:42,023 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:29:52,029 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:30:02,042 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:30:12,050 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:30:22,055 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:30:32,057 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:30:42,070 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:30:52,083 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
2025-03-02 22:31:02,094 - ERROR - Error fetching dashboard data: name 'aiohttp' is not defined
Traceback (most recent call last):
  File "C:\Users\adnan\OneDrive\Desktop\ZyraSIEM\server.py", line 432, in get_dashboard_data
    async with aiohttp.ClientSession() as session:
               ^^^^^^^
NameError: name 'aiohttp' is not defined
